QC_MODE,SUHII_SUE_C,SUHI_EXPORT_SCOPE,SUHI_RASTER_MODE,background_definition,city,exclude_large_water_bodies,large_water_min_area_km2,lulc_reference_year,method,min_background_valid_pixels,min_urban_valid_pixels,min_valid_months,min_valid_obs,months,output_valid_mask_area_km2,period_id,period_name,quality_flag,sensor,sue_background_area_km2,sue_background_mean_LST_C,sue_background_valid_pixel_count,time_of_day,urban_area_km2,urban_extent_source,urban_mean_LST_C,urban_pixel_source,urban_valid_pixel_count,year
moderate,2.116315890322401,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"6,7,8",680.1317791791669,summer,Summer_JJA,valid,Aqua,70.47633646666668,18.85485142700104,149,Night,714.3325361227947,GHS-UCDB R2024A,20.97116731732344,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,0.7154114864095673,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"9,10,11",680.1317791791669,autumn,Autumn_SON,valid,Aqua,70.47633646666668,7.714083305288461,149,Night,714.3325361227947,GHS-UCDB R2024A,8.429494791698028,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,0.787007583435259,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"12,1,2",680.1317791791669,winter,Winter_DJF,valid,Aqua,70.47633646666668,-2.611726170759152,149,Night,714.3325361227947,GHS-UCDB R2024A,-1.8247185873238931,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,1.8965231400254225,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,3,6,"6,7,8,9",680.1317791791669,jun_sep,June_to_September,valid,Aqua,70.47633646666668,17.1483749394669,149,Night,714.3325361227947,GHS-UCDB R2024A,19.044898079492324,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,2.1265025937290787,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,7,680.1317791791669,july,July,valid,Aqua,70.47633646666668,17.4254101148116,149,Night,714.3325361227947,GHS-UCDB R2024A,19.55191270854068,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,2.417689524348912,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,8,680.1317791791669,august,August,valid,Aqua,70.47633646666668,20.075298493545912,148,Night,714.3325361227947,GHS-UCDB R2024A,22.492988017894824,MODIS/061/MCD12Q1 LC_Type1 == 13,1086,2003
moderate,1.2369519944560334,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,9,680.1317791791669,september,September,valid,Aqua,70.47633646666668,12.029906003853078,148,Night,714.3325361227947,GHS-UCDB R2024A,13.266857998309112,MODIS/061/MCD12Q1 LC_Type1 == 13,1086,2003
moderate,1.2875155188362157,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,8,20,"1,2,3,4,5,6,7,8,9,10,11,12",680.1317791791669,annual,Annual,valid,Terra,70.47633646666668,20.270900739837376,149,Day,714.3325361227947,GHS-UCDB R2024A,21.558416258673592,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,1.3348983173335647,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"3,4,5",680.1317791791669,spring,Spring_MAM,valid,Terra,70.47633646666668,21.975741123487712,149,Day,714.3325361227947,GHS-UCDB R2024A,23.310639440821276,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,2.3883430426612264,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"6,7,8",680.1317791791669,summer,Summer_JJA,valid,Terra,70.47633646666668,32.11327517467946,149,Day,714.3325361227947,GHS-UCDB R2024A,34.501618217340685,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
