MEA_BUFFER_M,NTL_MEDIAN,NTL_REFERENCE_YEAR,QC_MODE,SUHII_MEA_R_C,SUHI_EXPORT_SCOPE,SUHI_RASTER_MODE,background_definition,city,exclude_large_water_bodies,exclude_other_ucdb_centres,large_water_min_area_km2,lulc_reference_year,mea_r_background_area_km2,mea_r_background_mean_LST_C,mea_r_background_valid_pixel_count,mea_reference_area_km2,method,min_background_valid_pixels,min_urban_valid_pixels,min_valid_months,min_valid_obs,months,output_valid_mask_area_km2,period_id,period_name,quality_flag,sensor,target_reference_area_km2,time_of_day,urban_area_km2,urban_extent_source,urban_mean_LST_C,urban_pixel_source,urban_valid_pixel_count,year
13000,3.6230699305345735,2023,moderate,1.434200407454962,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,5.905055188076546,1041,1439.4463424789217,MEA_R,50,50,2,5,"3,4,5",1444.5947267058816,spring,Spring_MAM,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,7.339255595531508,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2008
13000,3.6230699305345735,2023,moderate,1.6703999070237003,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,16.777955976682907,1044,1439.4463424789217,MEA_R,50,50,2,5,"6,7,8",1444.5947267058816,summer,Summer_JJA,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,18.448355883706608,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2008
13000,3.6230699305345735,2023,moderate,1.0151128948994428,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,7.131434796376802,1042,1439.4463424789217,MEA_R,50,50,2,5,"9,10,11",1444.5947267058816,autumn,Autumn_SON,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,8.146547691276245,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2008
13000,3.6230699305345735,2023,moderate,0.6511599349491018,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,-1.196855384655379,1040,1439.4463424789217,MEA_R,50,50,2,5,"12,1,2",1444.5947267058816,winter,Winter_DJF,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,-0.5456954497062773,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2008
13000,3.6230699305345735,2023,moderate,1.3498535519848183,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,15.587306658829466,1044,1439.4463424789217,MEA_R,50,50,3,6,"6,7,8,9",1444.5947267058816,jun_sep,June_to_September,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,16.937160210814284,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2008
13000,3.6230699305345735,2023,moderate,0.6135438956954573,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,16.636427231008902,1033,1439.4463424789217,MEA_R,50,50,1,2,7,1444.5947267058816,july,July,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,17.24997112670436,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2008
13000,3.6230699305345735,2023,moderate,1.8146534733947455,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,16.946101550369935,1026,1439.4463424789217,MEA_R,50,50,1,2,8,1444.5947267058816,august,August,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,18.76075502376468,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2008
13000,3.6230699305345735,2023,moderate,0.42693076644707695,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,11.976642425690478,1026,1439.4463424789217,MEA_R,50,50,1,2,9,1444.5947267058816,september,September,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,12.403573192137555,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2008
13000,3.6230699305345735,2023,moderate,3.1661066189383256,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,18.5799817358205,1044,1439.4463424789217,MEA_R,50,50,8,20,"1,2,3,4,5,6,7,8,9,10,11,12",1444.5947267058816,annual,Annual,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,21.746088354758825,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,2.7648022459100545,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,23.100476373197854,1044,1439.4463424789217,MEA_R,50,50,2,5,"3,4,5",1444.5947267058816,spring,Spring_MAM,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,25.865278619107908,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,6.064827847329319,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,28.66337506954187,1044,1439.4463424789217,MEA_R,50,50,2,5,"6,7,8",1444.5947267058816,summer,Summer_JJA,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,34.72820291687119,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,2.0043562301701847,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,18.743227672492363,1044,1439.4463424789217,MEA_R,50,50,2,5,"9,10,11",1444.5947267058816,autumn,Autumn_SON,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,20.747583902662548,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,1.8304401523436304,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,3.812847828050036,1044,1439.4463424789217,MEA_R,50,50,2,5,"12,1,2",1444.5947267058816,winter,Winter_DJF,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,5.643287980393667,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,5.445441523052253,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,27.939178969718988,1044,1439.4463424789217,MEA_R,50,50,3,6,"6,7,8,9",1444.5947267058816,jun_sep,June_to_September,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,33.38462049277124,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,6.5831136477032715,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,28.066520141361117,1044,1439.4463424789217,MEA_R,50,50,1,2,7,1444.5947267058816,july,July,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,34.64963378906439,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,6.1574249859493975,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,28.759668877221692,1044,1439.4463424789217,MEA_R,50,50,1,2,8,1444.5947267058816,august,August,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,34.91709386317109,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,3.5872825502208556,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,25.76659067025037,1044,1439.4463424789217,MEA_R,50,50,1,2,9,1444.5947267058816,september,September,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,29.353873220471225,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,2.192762804417855,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,8.099229250754627,1044,1439.4463424789217,MEA_R,50,50,8,20,"1,2,3,4,5,6,7,8,9,10,11,12",1444.5947267058816,annual,Annual,valid,Terra,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,10.291992055172482,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,1.8998186097926073,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,8.990137974531361,1037,1439.4463424789217,MEA_R,50,50,2,5,"3,4,5",1444.5947267058816,spring,Spring_MAM,valid,Terra,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,10.889956584323969,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,3.7110551925101767,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,17.8701579771523,1044,1439.4463424789217,MEA_R,50,50,2,5,"6,7,8",1444.5947267058816,summer,Summer_JJA,valid,Terra,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,21.581213169662476,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,1.480806539733214,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,8.85227027787233,1043,1439.4463424789217,MEA_R,50,50,2,5,"9,10,11",1444.5947267058816,autumn,Autumn_SON,valid,Terra,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,10.333076817605544,MODIS/061/MCD12Q1 LC_Type1 == 13,1085,2009
13000,3.6230699305345735,2023,moderate,1.5065698023821448,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,-3.1302168713703202,1044,1439.4463424789217,MEA_R,50,50,2,5,"12,1,2",1444.5947267058816,winter,Winter_DJF,valid,Terra,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,-1.6236470689881755,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,3.4124783574878848,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,17.058842222783234,1044,1439.4463424789217,MEA_R,50,50,3,6,"6,7,8,9",1444.5947267058816,jun_sep,June_to_September,valid,Terra,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,20.47132058027112,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,4.059316937354787,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,17.957688783052674,1044,1439.4463424789217,MEA_R,50,50,1,2,7,1444.5947267058816,july,July,valid,Terra,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,22.01700572040746,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,3.7197875742961095,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,19.043779119613347,1028,1439.4463424789217,MEA_R,50,50,1,2,8,1444.5947267058816,august,August,valid,Terra,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,22.763566693909457,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,2.5113969841111423,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,14.63005555595805,1019,1439.4463424789217,MEA_R,50,50,1,2,9,1444.5947267058816,september,September,valid,Terra,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,17.141452540069192,MODIS/061/MCD12Q1 LC_Type1 == 13,1082,2009
13000,3.6230699305345735,2023,moderate,3.6046716470755555,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,20.208101001206018,1044,1439.4463424789217,MEA_R,50,50,8,20,"1,2,3,4,5,6,7,8,9,10,11,12",1444.5947267058816,annual,Annual,valid,Aqua,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,23.812772648281573,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,3.083065653002837,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,24.80387973357348,1044,1439.4463424789217,MEA_R,50,50,2,5,"3,4,5",1444.5947267058816,spring,Spring_MAM,valid,Aqua,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,27.88694538657632,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,6.614683823489209,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,30.36191421430027,1044,1439.4463424789217,MEA_R,50,50,2,5,"6,7,8",1444.5947267058816,summer,Summer_JJA,valid,Aqua,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,36.97659803778948,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,2.4364776884491874,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,19.5614445395383,1044,1439.4463424789217,MEA_R,50,50,2,5,"9,10,11",1444.5947267058816,autumn,Autumn_SON,valid,Aqua,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,21.997922227987488,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,2.2844594233608513,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,6.1051655174120585,1044,1439.4463424789217,MEA_R,50,50,2,5,"12,1,2",1444.5947267058816,winter,Winter_DJF,valid,Aqua,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,8.38962494077291,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,5.979465474071784,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,29.57317489644934,1044,1439.4463424789217,MEA_R,50,50,3,6,"6,7,8,9",1444.5947267058816,jun_sep,June_to_September,valid,Aqua,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,35.552640370521125,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,6.791038792550513,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,29.513471680432904,1044,1439.4463424789217,MEA_R,50,50,1,2,7,1444.5947267058816,july,July,valid,Aqua,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,36.30451047298342,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,6.645567951885912,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,30.649110215374325,1044,1439.4463424789217,MEA_R,50,50,1,2,8,1444.5947267058816,august,August,valid,Aqua,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,37.29467816726024,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,4.073810425819914,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,27.206956942896138,1044,1439.4463424789217,MEA_R,50,50,1,2,9,1444.5947267058816,september,September,valid,Aqua,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,31.280767368716052,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,1.2457795371965537,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,7.165538259530808,1044,1439.4463424789217,MEA_R,50,50,8,20,"1,2,3,4,5,6,7,8,9,10,11,12",1444.5947267058816,annual,Annual,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,8.411317796727362,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,1.1530734967143204,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,7.272430274608141,1043,1439.4463424789217,MEA_R,50,50,2,5,"3,4,5",1444.5947267058816,spring,Spring_MAM,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,8.425503771322461,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,1.9160381600066039,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,16.46908963042178,1044,1439.4463424789217,MEA_R,50,50,2,5,"6,7,8",1444.5947267058816,summer,Summer_JJA,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,18.385127790428385,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,0.3460913742666776,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,8.966852899935471,1041,1439.4463424789217,MEA_R,50,50,2,5,"9,10,11",1444.5947267058816,autumn,Autumn_SON,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,9.312944274202149,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,1.570748405669395,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,-4.08741340592264,1044,1439.4463424789217,MEA_R,50,50,2,5,"12,1,2",1444.5947267058816,winter,Winter_DJF,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,-2.516665000253245,MODIS/061/MCD12Q1 LC_Type1 == 13,1085,2009
13000,3.6230699305345735,2023,moderate,1.7535943622260675,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,15.859240755108,1044,1439.4463424789217,MEA_R,50,50,3,6,"6,7,8,9",1444.5947267058816,jun_sep,June_to_September,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,17.61283511733407,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,2.0921179698975223,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,16.612188940881808,1044,1439.4463424789217,MEA_R,50,50,1,2,7,1444.5947267058816,july,July,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,18.70430691077933,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,2.2557610499009755,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,17.953032317636474,1043,1439.4463424789217,MEA_R,50,50,1,2,8,1444.5947267058816,august,August,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,20.20879336753745,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,1.2332013890402216,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,14.06275570901076,971,1439.4463424789217,MEA_R,50,50,1,2,9,1444.5947267058816,september,September,valid,Aqua,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,15.295957098050982,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2009
13000,3.6230699305345735,2023,moderate,2.9197898548874477,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,17.410429380612726,1044,1439.4463424789217,MEA_R,50,50,8,20,"1,2,3,4,5,6,7,8,9,10,11,12",1444.5947267058816,annual,Annual,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,20.330219235500174,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2010
13000,3.6230699305345735,2023,moderate,2.238544827975492,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,20.5944995423838,1044,1439.4463424789217,MEA_R,50,50,2,5,"3,4,5",1444.5947267058816,spring,Spring_MAM,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,22.833044370359293,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2010
13000,3.6230699305345735,2023,moderate,5.669229764145509,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,28.656534967167833,1044,1439.4463424789217,MEA_R,50,50,2,5,"6,7,8",1444.5947267058816,summer,Summer_JJA,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,34.32576473131334,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2010
13000,3.6230699305345735,2023,moderate,2.117883015982059,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,16.0772366921346,1044,1439.4463424789217,MEA_R,50,50,2,5,"9,10,11",1444.5947267058816,autumn,Autumn_SON,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,18.19511970811666,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2010
13000,3.6230699305345735,2023,moderate,1.6535018114467421,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,4.313446320764645,1044,1439.4463424789217,MEA_R,50,50,2,5,"12,1,2",1444.5947267058816,winter,Winter_DJF,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,5.966948132211387,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2010
13000,3.6230699305345735,2023,moderate,5.15817287501158,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,27.147603404529605,1044,1439.4463424789217,MEA_R,50,50,3,6,"6,7,8,9",1444.5947267058816,jun_sep,June_to_September,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,32.305776279541185,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2010
13000,3.6230699305345735,2023,moderate,6.545074497423439,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,29.57427253867606,1044,1439.4463424789217,MEA_R,50,50,1,2,7,1444.5947267058816,july,July,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,36.1193470360995,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2010
13000,3.6230699305345735,2023,moderate,5.779326336911311,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,27.27119074076274,1044,1439.4463424789217,MEA_R,50,50,1,2,8,1444.5947267058816,august,August,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,33.05051707767405,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2010
13000,3.6230699305345735,2023,moderate,3.6250022076095796,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,22.62080871661507,1044,1439.4463424789217,MEA_R,50,50,1,2,9,1444.5947267058816,september,September,valid,Terra,1428.6650722455895,Day,714.3325361227947,GHS-UCDB R2024A,26.24581092422465,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2010
13000,3.6230699305345735,2023,moderate,1.7855465964365989,urban_background,pixel_anomaly,MEA-R background: external non-urban reference area approximately 2 × urban built-up area; pixels with VIIRS NTL <= median NTL,Milan,True,True,1,2023,683.0902263026962,7.515335563438854,1044,1439.4463424789217,MEA_R,50,50,8,20,"1,2,3,4,5,6,7,8,9,10,11,12",1444.5947267058816,annual,Annual,valid,Terra,1428.6650722455895,Night,714.3325361227947,GHS-UCDB R2024A,9.300882159875453,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2010
